,id,activity,complete_timestamp,activity_history,next_activity,next_time,elapsed_time,total_time,remaining_time
4705,1-710114300,Queued,2012-04-16 09:19:05+00:00,Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-05-14 08:27:11+00:00,863071,3279194,2416123
4706,1-710114300,Accepted,2012-05-14 08:27:11+00:00,Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted,Completed,2012-05-14 08:27:48+00:00,3279157,3279194,37
4707,1-710114300,Completed,2012-05-14 08:27:48+00:00,Accepted+Queued+Accepted+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Completed,!,2012-05-14 08:27:48+00:00,3279194,3279194,0
4708,1-710109531,Accepted,2012-04-06 10:11:21+00:00,Accepted,Completed,2012-04-06 12:26:37+00:00,0,8116,8116
4709,1-710109531,Completed,2012-04-06 12:26:37+00:00,Accepted+Completed,!,2012-04-06 12:26:37+00:00,8116,8116,0
4710,1-710269195,Accepted,2012-04-06 23:24:46+00:00,Accepted,Completed,2012-04-06 23:38:14+00:00,0,808,808
4711,1-710269195,Completed,2012-04-06 23:38:14+00:00,Accepted+Completed,!,2012-04-06 23:38:14+00:00,808,808,0
4712,1-712814266,Accepted,2012-04-08 20:25:23+00:00,Accepted,Completed,2012-04-08 20:26:15+00:00,0,52,52
4713,1-712814266,Completed,2012-04-08 20:26:15+00:00,Accepted+Completed,!,2012-04-08 20:26:15+00:00,52,52,0
4714,1-712856449,Accepted,2012-04-09 06:37:33+00:00,Accepted,Queued,2012-04-09 06:39:47+00:00,0,616930,616930
4715,1-712856449,Queued,2012-04-09 06:39:47+00:00,Accepted+Queued,Accepted,2012-04-09 07:02:57+00:00,134,616930,616796
4716,1-712856449,Accepted,2012-04-09 07:02:57+00:00,Accepted+Queued+Accepted,Completed,2012-04-16 09:59:43+00:00,1524,616930,615406
4717,1-712856449,Completed,2012-04-16 09:59:43+00:00,Accepted+Queued+Accepted+Completed,!,2012-04-16 09:59:43+00:00,616930,616930,0
4718,1-712972277,Accepted,2012-04-09 16:18:44+00:00,Accepted,Completed,2012-04-09 16:22:22+00:00,0,218,218
4719,1-712972277,Completed,2012-04-09 16:22:22+00:00,Accepted+Completed,!,2012-04-09 16:22:22+00:00,218,218,0
4720,1-713106267,Accepted,2012-04-10 00:03:09+00:00,Accepted,Accepted,2012-05-15 21:33:02+00:00,0,3102205,3102205
4721,1-713106267,Accepted,2012-05-15 21:33:02+00:00,Accepted+Accepted,Completed,2012-05-15 21:46:34+00:00,3101393,3102205,812
4722,1-713106267,Completed,2012-05-15 21:46:34+00:00,Accepted+Accepted+Completed,!,2012-05-15 21:46:34+00:00,3102205,3102205,0
4723,1-715479377,Accepted,2012-04-10 08:30:09+00:00,Accepted,Completed,2012-04-10 08:31:00+00:00,0,51,51
4724,1-715479377,Completed,2012-04-10 08:31:00+00:00,Accepted+Completed,!,2012-04-10 08:31:00+00:00,51,51,0
4725,1-715638561,Accepted,2012-04-10 11:37:14+00:00,Accepted,Queued,2012-04-10 11:44:34+00:00,0,3877,3877
4726,1-715638561,Queued,2012-04-10 11:44:34+00:00,Accepted+Queued,Accepted,2012-04-10 12:09:18+00:00,440,3877,3437
4727,1-715638561,Accepted,2012-04-10 12:09:18+00:00,Accepted+Queued+Accepted,Completed,2012-04-10 12:41:51+00:00,1924,3877,1953
4728,1-715638561,Completed,2012-04-10 12:41:51+00:00,Accepted+Queued+Accepted+Completed,!,2012-04-10 12:41:51+00:00,3877,3877,0
4729,1-715660478,Accepted,2012-04-10 12:13:57+00:00,Accepted,Completed,2012-04-10 12:18:10+00:00,0,1124637,1124637
4730,1-715660478,Completed,2012-04-10 12:18:10+00:00,Accepted+Completed,Accepted,2012-04-13 08:32:19+00:00,253,1124637,1124384
4731,1-715660478,Accepted,2012-04-13 08:32:19+00:00,Accepted+Completed+Accepted,Completed,2012-04-23 12:37:54+00:00,245902,1124637,878735
4732,1-715660478,Completed,2012-04-23 12:37:54+00:00,Accepted+Completed+Accepted+Completed,!,2012-04-23 12:37:54+00:00,1124637,1124637,0
4733,1-715674227,Accepted,2012-04-10 12:32:50+00:00,Accepted,Completed,2012-05-11 09:03:56+00:00,0,2665866,2665866
4734,1-715674227,Completed,2012-05-11 09:03:56+00:00,Accepted+Completed,!,2012-05-11 09:03:56+00:00,2665866,2665866,0
4735,1-715703591,Accepted,2012-04-10 13:00:58+00:00,Accepted,Completed,2012-04-13 08:28:58+00:00,0,242880,242880
4736,1-715703591,Completed,2012-04-13 08:28:58+00:00,Accepted+Completed,!,2012-04-13 08:28:58+00:00,242880,242880,0
4737,1-715860062,Accepted,2012-04-10 15:46:49+00:00,Accepted,Queued,2012-04-10 15:54:09+00:00,0,749748,749748
4738,1-715860062,Queued,2012-04-10 15:54:09+00:00,Accepted+Queued,Accepted,2012-04-11 08:36:14+00:00,440,749748,749308
4739,1-715860062,Accepted,2012-04-11 08:36:14+00:00,Accepted+Queued+Accepted,Completed,2012-04-19 08:02:37+00:00,60565,749748,689183
4740,1-715860062,Completed,2012-04-19 08:02:37+00:00,Accepted+Queued+Accepted+Completed,!,2012-04-19 08:02:37+00:00,749748,749748,0
4741,1-716154984,Queued,2012-04-11 06:38:08+00:00,Queued,Accepted,2012-04-11 06:40:27+00:00,0,1124976,1124976
4742,1-716154984,Accepted,2012-04-11 06:40:27+00:00,Queued+Accepted,Completed,2012-04-24 07:07:44+00:00,139,1124976,1124837
4743,1-716154984,Completed,2012-04-24 07:07:44+00:00,Queued+Accepted+Completed,!,2012-04-24 07:07:44+00:00,1124976,1124976,0
4744,1-716571976,Accepted,2012-04-11 17:32:25+00:00,Accepted,Completed,2012-05-14 14:33:15+00:00,0,3153240,3153240
4745,1-716571976,Completed,2012-05-14 14:33:15+00:00,Accepted+Completed,Accepted,2012-05-16 15:33:12+00:00,2840450,3153240,312790
4746,1-716571976,Accepted,2012-05-16 15:33:12+00:00,Accepted+Completed+Accepted,Queued,2012-05-16 15:43:44+00:00,3016847,3153240,136393
4747,1-716571976,Queued,2012-05-16 15:43:44+00:00,Accepted+Completed+Accepted+Queued,Accepted,2012-05-18 05:26:00+00:00,3017479,3153240,135761
4748,1-716571976,Accepted,2012-05-18 05:26:00+00:00,Accepted+Completed+Accepted+Queued+Accepted,Completed,2012-05-18 05:26:25+00:00,3153215,3153240,25
4749,1-716571976,Completed,2012-05-18 05:26:25+00:00,Accepted+Completed+Accepted+Queued+Accepted+Completed,!,2012-05-18 05:26:25+00:00,3153240,3153240,0
4750,1-717122893,Accepted,2012-04-12 13:21:26+00:00,Accepted,Queued,2012-04-12 13:23:04+00:00,0,3539028,3539028
4751,1-717122893,Queued,2012-04-12 13:23:04+00:00,Accepted+Queued,Accepted,2012-04-12 13:25:53+00:00,98,3539028,3538930
4752,1-717122893,Accepted,2012-04-12 13:25:53+00:00,Accepted+Queued+Accepted,Accepted,2012-04-18 15:06:33+00:00,267,3539028,3538761
4753,1-717122893,Accepted,2012-04-18 15:06:33+00:00,Accepted+Queued+Accepted+Accepted,Completed,2012-05-23 12:25:14+00:00,524707,3539028,3014321
4754,1-717122893,Completed,2012-05-23 12:25:14+00:00,Accepted+Queued+Accepted+Accepted+Completed,!,2012-05-23 12:25:14+00:00,3539028,3539028,0
4755,1-717222893,Accepted,2012-04-12 13:35:00+00:00,Accepted,Queued,2012-04-12 13:40:06+00:00,0,88724,88724
4756,1-717222893,Queued,2012-04-12 13:40:06+00:00,Accepted+Queued,Accepted,2012-04-13 14:10:52+00:00,306,88724,88418
4757,1-717222893,Accepted,2012-04-13 14:10:52+00:00,Accepted+Queued+Accepted,Completed,2012-04-13 14:13:44+00:00,88552,88724,172
4758,1-717222893,Completed,2012-04-13 14:13:44+00:00,Accepted+Queued+Accepted+Completed,!,2012-04-13 14:13:44+00:00,88724,88724,0
4759,1-717275094,Accepted,2012-04-12 14:12:45+00:00,Accepted,Queued,2012-04-12 14:17:17+00:00,0,86540,86540
4760,1-717275094,Queued,2012-04-12 14:17:17+00:00,Accepted+Queued,Accepted,2012-04-13 14:11:01+00:00,272,86540,86268
4761,1-717275094,Accepted,2012-04-13 14:11:01+00:00,Accepted+Queued+Accepted,Completed,2012-04-13 14:15:05+00:00,86296,86540,244
4762,1-717275094,Completed,2012-04-13 14:15:05+00:00,Accepted+Queued+Accepted+Completed,!,2012-04-13 14:15:05+00:00,86540,86540,0
4763,1-717838591,Accepted,2012-04-13 10:19:48+00:00,Accepted,Completed,2012-05-31 09:10:27+00:00,0,4143039,4143039
4764,1-717838591,Completed,2012-05-31 09:10:27+00:00,Accepted+Completed,!,2012-05-31 09:10:27+00:00,4143039,4143039,0
4765,1-717801169,Accepted,2012-04-13 10:30:07+00:00,Accepted,Completed,2012-04-13 10:32:34+00:00,0,147,147
4766,1-717801169,Completed,2012-04-13 10:32:34+00:00,Accepted+Completed,!,2012-04-13 10:32:34+00:00,147,147,0
4767,1-717713590,Accepted,2012-04-13 12:02:00+00:00,Accepted,Accepted,2012-05-21 10:37:20+00:00,0,3278130,3278130
4768,1-717713590,Accepted,2012-05-21 10:37:20+00:00,Accepted+Accepted,Completed,2012-05-21 10:37:30+00:00,3278120,3278130,10
4769,1-717713590,Completed,2012-05-21 10:37:30+00:00,Accepted+Accepted+Completed,!,2012-05-21 10:37:30+00:00,3278130,3278130,0
4770,1-718031374,Accepted,2012-04-13 14:09:26+00:00,Accepted,Accepted,2012-04-24 13:36:45+00:00,0,948453,948453
4771,1-718031374,Accepted,2012-04-24 13:36:45+00:00,Accepted+Accepted,Completed,2012-04-24 13:36:59+00:00,948439,948453,14
4772,1-718031374,Completed,2012-04-24 13:36:59+00:00,Accepted+Accepted+Completed,!,2012-04-24 13:36:59+00:00,948453,948453,0
4773,1-717852570,Accepted,2012-04-13 14:11:31+00:00,Accepted,Completed,2012-04-13 14:12:14+00:00,0,43,43
4774,1-717852570,Completed,2012-04-13 14:12:14+00:00,Accepted+Completed,!,2012-04-13 14:12:14+00:00,43,43,0
4775,1-718132104,Accepted,2012-04-13 15:58:57+00:00,Accepted,Completed,2012-04-19 10:58:02+00:00,0,500345,500345
4776,1-718132104,Completed,2012-04-19 10:58:02+00:00,Accepted+Completed,!,2012-04-19 10:58:02+00:00,500345,500345,0
4777,1-718056641,Queued,2012-04-13 16:20:12+00:00,Queued,Accepted,2012-04-13 19:09:17+00:00,0,2432415,2432415
4778,1-718056641,Accepted,2012-04-13 19:09:17+00:00,Queued+Accepted,Completed,2012-05-11 20:00:27+00:00,10145,2432415,2422270
4779,1-718056641,Completed,2012-05-11 20:00:27+00:00,Queued+Accepted+Completed,!,2012-05-11 20:00:27+00:00,2432415,2432415,0
4780,1-718973785,Accepted,2012-04-16 07:49:05+00:00,Accepted,Queued,2012-04-16 08:01:35+00:00,0,2791830,2791830
4781,1-718973785,Queued,2012-04-16 08:01:35+00:00,Accepted+Queued,Accepted,2012-04-16 08:51:04+00:00,750,2791830,2791080
4782,1-718973785,Accepted,2012-04-16 08:51:04+00:00,Accepted+Queued+Accepted,Accepted,2012-05-03 08:07:07+00:00,3719,2791830,2788111
4783,1-718973785,Accepted,2012-05-03 08:07:07+00:00,Accepted+Queued+Accepted+Accepted,Completed,2012-05-18 15:19:35+00:00,1469882,2791830,1321948
4784,1-718973785,Completed,2012-05-18 15:19:35+00:00,Accepted+Queued+Accepted+Accepted+Completed,!,2012-05-18 15:19:35+00:00,2791830,2791830,0
4785,1-718960811,Accepted,2012-04-16 08:17:43+00:00,Accepted,Accepted,2012-04-16 08:22:03+00:00,0,1831617,1831617
4786,1-718960811,Accepted,2012-04-16 08:22:03+00:00,Accepted+Accepted,Completed,2012-05-07 13:04:40+00:00,260,1831617,1831357
4787,1-718960811,Completed,2012-05-07 13:04:40+00:00,Accepted+Accepted+Completed,!,2012-05-07 13:04:40+00:00,1831617,1831617,0
4788,1-718958603,Accepted,2012-04-16 10:15:04+00:00,Accepted,Completed,2012-04-16 10:17:25+00:00,0,141,141
4789,1-718958603,Completed,2012-04-16 10:17:25+00:00,Accepted+Completed,!,2012-04-16 10:17:25+00:00,141,141,0
4790,1-719199254,Accepted,2012-04-16 11:57:54+00:00,Accepted,Accepted,2012-04-20 14:05:40+00:00,0,2676967,2676967
4791,1-719199254,Accepted,2012-04-20 14:05:40+00:00,Accepted+Accepted,Completed,2012-04-20 14:06:14+00:00,353266,2676967,2323701
4792,1-719199254,Completed,2012-04-20 14:06:14+00:00,Accepted+Accepted+Completed,Accepted,2012-05-16 15:30:33+00:00,353300,2676967,2323667
4793,1-719199254,Accepted,2012-05-16 15:30:33+00:00,Accepted+Accepted+Completed+Accepted,Completed,2012-05-16 15:32:44+00:00,2604759,2676967,72208
4794,1-719199254,Completed,2012-05-16 15:32:44+00:00,Accepted+Accepted+Completed+Accepted+Completed,Accepted,2012-05-16 15:32:48+00:00,2604890,2676967,72077
4795,1-719199254,Accepted,2012-05-16 15:32:48+00:00,Accepted+Accepted+Completed+Accepted+Completed+Accepted,Completed,2012-05-16 15:32:55+00:00,2604894,2676967,72073
4796,1-719199254,Completed,2012-05-16 15:32:55+00:00,Accepted+Accepted+Completed+Accepted+Completed+Accepted+Completed,Accepted,2012-05-17 11:33:38+00:00,2604901,2676967,72066
4797,1-719199254,Accepted,2012-05-17 11:33:38+00:00,Accepted+Accepted+Completed+Accepted+Completed+Accepted+Completed+Accepted,Completed,2012-05-17 11:34:01+00:00,2676944,2676967,23
4798,1-719199254,Completed,2012-05-17 11:34:01+00:00,Accepted+Accepted+Completed+Accepted+Completed+Accepted+Completed+Accepted+Completed,!,2012-05-17 11:34:01+00:00,2676967,2676967,0
4799,1-719210927,Accepted,2012-04-16 12:39:03+00:00,Accepted,Completed,2012-04-16 12:47:43+00:00,0,520,520
4800,1-719210927,Completed,2012-04-16 12:47:43+00:00,Accepted+Completed,!,2012-04-16 12:47:43+00:00,520,520,0
4801,1-719517578,Accepted,2012-04-16 19:37:39+00:00,Accepted,Completed,2012-04-24 13:30:27+00:00,0,669168,669168
4802,1-719517578,Completed,2012-04-24 13:30:27+00:00,Accepted+Completed,!,2012-04-24 13:30:27+00:00,669168,669168,0
4803,1-719999163,Accepted,2012-04-17 05:46:35+00:00,Accepted,Completed,2012-05-16 03:48:11+00:00,0,2498496,2498496
4804,1-719999163,Completed,2012-05-16 03:48:11+00:00,Accepted+Completed,!,2012-05-16 03:48:11+00:00,2498496,2498496,0
4805,1-720000146,Accepted,2012-04-17 07:01:12+00:00,Accepted,Queued,2012-04-17 07:03:17+00:00,0,715679,715679
4806,1-720000146,Queued,2012-04-17 07:03:17+00:00,Accepted+Queued,Accepted,2012-04-25 13:44:11+00:00,125,715679,715554
4807,1-720000146,Accepted,2012-04-25 13:44:11+00:00,Accepted+Queued+Accepted,Completed,2012-04-25 13:49:11+00:00,715379,715679,300
4808,1-720000146,Completed,2012-04-25 13:49:11+00:00,Accepted+Queued+Accepted+Completed,!,2012-04-25 13:49:11+00:00,715679,715679,0
4809,1-720041655,Accepted,2012-04-17 07:51:27+00:00,Accepted,Completed,2012-04-17 08:38:11+00:00,0,2804,2804
4810,1-720041655,Completed,2012-04-17 08:38:11+00:00,Accepted+Completed,!,2012-04-17 08:38:11+00:00,2804,2804,0
4811,1-720069371,Accepted,2012-04-17 08:12:34+00:00,Accepted,Accepted,2012-04-17 11:57:02+00:00,0,2331768,2331768
4812,1-720069371,Accepted,2012-04-17 11:57:02+00:00,Accepted+Accepted,Accepted,2012-04-17 13:41:01+00:00,13468,2331768,2318300
4813,1-720069371,Accepted,2012-04-17 13:41:01+00:00,Accepted+Accepted+Accepted,Accepted,2012-04-17 15:23:39+00:00,19707,2331768,2312061
4814,1-720069371,Accepted,2012-04-17 15:23:39+00:00,Accepted+Accepted+Accepted+Accepted,Accepted,2012-04-19 08:11:58+00:00,25865,2331768,2305903
4815,1-720069371,Accepted,2012-04-19 08:11:58+00:00,Accepted+Accepted+Accepted+Accepted+Accepted,Accepted,2012-04-19 11:50:15+00:00,172764,2331768,2159004
4816,1-720069371,Accepted,2012-04-19 11:50:15+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted,Completed,2012-05-14 07:55:22+00:00,185861,2331768,2145907
4817,1-720069371,Completed,2012-05-14 07:55:22+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-05-14 07:55:22+00:00,2331768,2331768,0
4818,1-720110557,Accepted,2012-04-17 09:19:39+00:00,Accepted,Completed,2012-04-17 09:25:37+00:00,0,358,358
4819,1-720110557,Completed,2012-04-17 09:25:37+00:00,Accepted+Completed,!,2012-04-17 09:25:37+00:00,358,358,0
4820,1-720457477,Accepted,2012-04-17 15:06:27+00:00,Accepted,Completed,2012-05-23 13:39:52+00:00,0,3105205,3105205
4821,1-720457477,Completed,2012-05-23 13:39:52+00:00,Accepted+Completed,!,2012-05-23 13:39:52+00:00,3105205,3105205,0
4822,1-722041657,Accepted,2012-04-18 08:19:44+00:00,Accepted,Completed,2012-04-23 08:52:52+00:00,0,433988,433988
4823,1-722041657,Completed,2012-04-23 08:52:52+00:00,Accepted+Completed,!,2012-04-23 08:52:52+00:00,433988,433988,0
4824,1-722098557,Accepted,2012-04-18 08:38:50+00:00,Accepted,Completed,2012-05-04 11:01:00+00:00,0,1390930,1390930
4825,1-722098557,Completed,2012-05-04 11:01:00+00:00,Accepted+Completed,!,2012-05-04 11:01:00+00:00,1390930,1390930,0
4826,1-722201158,Accepted,2012-04-18 10:16:00+00:00,Accepted,Completed,2012-05-23 12:31:30+00:00,0,3032130,3032130
4827,1-722201158,Completed,2012-05-23 12:31:30+00:00,Accepted+Completed,!,2012-05-23 12:31:30+00:00,3032130,3032130,0
4828,1-722334217,Accepted,2012-04-18 12:18:03+00:00,Accepted,Completed,2012-04-18 12:24:14+00:00,0,371,371
4829,1-722334217,Completed,2012-04-18 12:24:14+00:00,Accepted+Completed,!,2012-04-18 12:24:14+00:00,371,371,0
4830,1-722334434,Accepted,2012-04-18 12:25:44+00:00,Accepted,Completed,2012-04-18 12:26:55+00:00,0,71,71
4831,1-722334434,Completed,2012-04-18 12:26:55+00:00,Accepted+Completed,!,2012-04-18 12:26:55+00:00,71,71,0
4832,1-722674364,Accepted,2012-04-18 19:54:43+00:00,Accepted,Queued,2012-04-18 20:00:28+00:00,0,1686306,1686306
4833,1-722674364,Queued,2012-04-18 20:00:28+00:00,Accepted+Queued,Accepted,2012-04-18 21:21:45+00:00,345,1686306,1685961
4834,1-722674364,Accepted,2012-04-18 21:21:45+00:00,Accepted+Queued+Accepted,Queued,2012-04-18 21:45:24+00:00,5222,1686306,1681084
4835,1-722674364,Queued,2012-04-18 21:45:24+00:00,Accepted+Queued+Accepted+Queued,Queued,2012-04-19 06:51:30+00:00,6641,1686306,1679665
4836,1-722674364,Queued,2012-04-19 06:51:30+00:00,Accepted+Queued+Accepted+Queued+Queued,Accepted,2012-04-25 15:54:42+00:00,39407,1686306,1646899
4837,1-722674364,Accepted,2012-04-25 15:54:42+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted,Queued,2012-04-25 15:58:49+00:00,590399,1686306,1095907
4838,1-722674364,Queued,2012-04-25 15:58:49+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued,Accepted,2012-05-07 12:13:40+00:00,590646,1686306,1095660
4839,1-722674364,Accepted,2012-05-07 12:13:40+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued+Accepted,Queued,2012-05-07 12:45:40+00:00,1613937,1686306,72369
4840,1-722674364,Queued,2012-05-07 12:45:40+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-05-07 14:26:17+00:00,1615857,1686306,70449
4841,1-722674364,Accepted,2012-05-07 14:26:17+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted,Accepted,2012-05-08 08:16:03+00:00,1621894,1686306,64412
4842,1-722674364,Accepted,2012-05-08 08:16:03+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted,Completed,2012-05-08 08:19:49+00:00,1686080,1686306,226
4843,1-722674364,Completed,2012-05-08 08:19:49+00:00,Accepted+Queued+Accepted+Queued+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Completed,!,2012-05-08 08:19:49+00:00,1686306,1686306,0
4844,1-722742993,Accepted,2012-04-18 21:31:13+00:00,Accepted,Accepted,2012-04-19 17:51:03+00:00,0,408051,408051
4845,1-722742993,Accepted,2012-04-19 17:51:03+00:00,Accepted+Accepted,Completed,2012-04-23 14:52:04+00:00,73190,408051,334861
4846,1-722742993,Completed,2012-04-23 14:52:04+00:00,Accepted+Accepted+Completed,!,2012-04-23 14:52:04+00:00,408051,408051,0
4847,1-722688743,Accepted,2012-04-19 03:54:27+00:00,Accepted,Queued,2012-04-19 05:58:07+00:00,0,3022647,3022647
4848,1-722688743,Queued,2012-04-19 05:58:07+00:00,Accepted+Queued,Accepted,2012-05-24 03:31:28+00:00,7420,3022647,3015227
4849,1-722688743,Accepted,2012-05-24 03:31:28+00:00,Accepted+Queued+Accepted,Completed,2012-05-24 03:31:54+00:00,3022621,3022647,26
4850,1-722688743,Completed,2012-05-24 03:31:54+00:00,Accepted+Queued+Accepted+Completed,!,2012-05-24 03:31:54+00:00,3022647,3022647,0
4851,1-726517211,Accepted,2012-04-19 07:15:21+00:00,Accepted,Accepted,2012-04-19 07:15:49+00:00,0,1737284,1737284
4852,1-726517211,Accepted,2012-04-19 07:15:49+00:00,Accepted+Accepted,Queued,2012-04-19 07:16:09+00:00,28,1737284,1737256
4853,1-726517211,Queued,2012-04-19 07:16:09+00:00,Accepted+Accepted+Queued,Accepted,2012-04-19 07:16:24+00:00,48,1737284,1737236
4854,1-726517211,Accepted,2012-04-19 07:16:24+00:00,Accepted+Accepted+Queued+Accepted,Queued,2012-04-19 07:18:34+00:00,63,1737284,1737221
4855,1-726517211,Queued,2012-04-19 07:18:34+00:00,Accepted+Accepted+Queued+Accepted+Queued,Accepted,2012-04-20 12:10:12+00:00,193,1737284,1737091
4856,1-726517211,Accepted,2012-04-20 12:10:12+00:00,Accepted+Accepted+Queued+Accepted+Queued+Accepted,Accepted,2012-05-08 08:41:56+00:00,104091,1737284,1633193
4857,1-726517211,Accepted,2012-05-08 08:41:56+00:00,Accepted+Accepted+Queued+Accepted+Queued+Accepted+Accepted,Accepted,2012-05-09 09:50:00+00:00,1646795,1737284,90489
4858,1-726517211,Accepted,2012-05-09 09:50:00+00:00,Accepted+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-05-09 09:50:05+00:00,1737279,1737284,5
4859,1-726517211,Completed,2012-05-09 09:50:05+00:00,Accepted+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-05-09 09:50:05+00:00,1737284,1737284,0
4860,1-726760342,Accepted,2012-04-19 11:36:37+00:00,Accepted,Accepted,2012-04-19 11:37:20+00:00,0,3017102,3017102
4861,1-726760342,Accepted,2012-04-19 11:37:20+00:00,Accepted+Accepted,Completed,2012-05-24 09:41:39+00:00,43,3017102,3017059
4862,1-726760342,Completed,2012-05-24 09:41:39+00:00,Accepted+Accepted+Completed,!,2012-05-24 09:41:39+00:00,3017102,3017102,0
4863,1-726808501,Accepted,2012-04-19 12:31:06+00:00,Accepted,Completed,2012-05-23 14:56:52+00:00,0,2946346,2946346
4864,1-726808501,Completed,2012-05-23 14:56:52+00:00,Accepted+Completed,!,2012-05-23 14:56:52+00:00,2946346,2946346,0
4865,1-728461114,Accepted,2012-04-20 11:01:51+00:00,Accepted,Accepted,2012-05-07 13:41:58+00:00,0,2448770,2448770
4866,1-728461114,Accepted,2012-05-07 13:41:58+00:00,Accepted+Accepted,Completed,2012-05-18 19:14:41+00:00,1478407,2448770,970363
4867,1-728461114,Completed,2012-05-18 19:14:41+00:00,Accepted+Accepted+Completed,!,2012-05-18 19:14:41+00:00,2448770,2448770,0
4868,1-728470722,Accepted,2012-04-20 12:04:29+00:00,Accepted,Accepted,2012-04-20 12:05:30+00:00,0,3440428,3440428
4869,1-728470722,Accepted,2012-04-20 12:05:30+00:00,Accepted+Accepted,Queued,2012-04-20 12:32:59+00:00,61,3440428,3440367
4870,1-728470722,Queued,2012-04-20 12:32:59+00:00,Accepted+Accepted+Queued,Queued,2012-04-20 13:01:19+00:00,1710,3440428,3438718
4871,1-728470722,Queued,2012-04-20 13:01:19+00:00,Accepted+Accepted+Queued+Queued,Accepted,2012-04-22 23:06:25+00:00,3410,3440428,3437018
4872,1-728470722,Accepted,2012-04-22 23:06:25+00:00,Accepted+Accepted+Queued+Queued+Accepted,Queued,2012-04-23 05:24:33+00:00,212516,3440428,3227912
4873,1-728470722,Queued,2012-04-23 05:24:33+00:00,Accepted+Accepted+Queued+Queued+Accepted+Queued,Accepted,2012-05-09 11:15:12+00:00,235204,3440428,3205224
4874,1-728470722,Accepted,2012-05-09 11:15:12+00:00,Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted,Accepted,2012-05-09 11:15:37+00:00,1638643,3440428,1801785
4875,1-728470722,Accepted,2012-05-09 11:15:37+00:00,Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Accepted,Accepted,2012-05-29 12:18:15+00:00,1638668,3440428,1801760
4876,1-728470722,Accepted,2012-05-29 12:18:15+00:00,Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-05-30 07:44:57+00:00,3370426,3440428,70002
4877,1-728470722,Completed,2012-05-30 07:44:57+00:00,Accepted+Accepted+Queued+Queued+Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-05-30 07:44:57+00:00,3440428,3440428,0
4878,1-728649379,Accepted,2012-04-20 15:32:44+00:00,Accepted,Completed,2012-04-20 15:47:59+00:00,0,915,915
4879,1-728649379,Completed,2012-04-20 15:47:59+00:00,Accepted+Completed,!,2012-04-20 15:47:59+00:00,915,915,0
4880,1-728630851,Queued,2012-04-20 16:03:47+00:00,Queued,Accepted,2012-04-23 13:57:50+00:00,0,1829416,1829416
4881,1-728630851,Accepted,2012-04-23 13:57:50+00:00,Queued+Accepted,Queued,2012-05-09 11:26:56+00:00,251643,1829416,1577773
4882,1-728630851,Queued,2012-05-09 11:26:56+00:00,Queued+Accepted+Queued,Accepted,2012-05-11 20:12:07+00:00,1624989,1829416,204427
4883,1-728630851,Accepted,2012-05-11 20:12:07+00:00,Queued+Accepted+Queued+Accepted,Completed,2012-05-11 20:14:03+00:00,1829300,1829416,116
4884,1-728630851,Completed,2012-05-11 20:14:03+00:00,Queued+Accepted+Queued+Accepted+Completed,!,2012-05-11 20:14:03+00:00,1829416,1829416,0
4885,1-728641711,Accepted,2012-04-20 16:13:58+00:00,Accepted,Queued,2012-04-20 16:26:35+00:00,0,2061424,2061424
4886,1-728641711,Queued,2012-04-20 16:26:35+00:00,Accepted+Queued,Accepted,2012-04-23 18:26:56+00:00,757,2061424,2060667
4887,1-728641711,Accepted,2012-04-23 18:26:56+00:00,Accepted+Queued+Accepted,Completed,2012-05-14 12:51:02+00:00,267178,2061424,1794246
4888,1-728641711,Completed,2012-05-14 12:51:02+00:00,Accepted+Queued+Accepted+Completed,!,2012-05-14 12:51:02+00:00,2061424,2061424,0
4889,1-729440922,Accepted,2012-04-23 07:29:47+00:00,Accepted,Completed,2012-04-25 09:20:11+00:00,0,179424,179424
4890,1-729440922,Completed,2012-04-25 09:20:11+00:00,Accepted+Completed,!,2012-04-25 09:20:11+00:00,179424,179424,0
